uprn,class_code,x,y
10015406843,OR01,411841.70,283939.50
10015410019,OR01,498238.95,372085.50
10015439865,OR01,419528.00,431084.00
10015456299,OR01,555497.68,372246.11
10015462409,OR01,627364.20,309158.20
10015272066,OR01,359593.45,174981.05
10015279906,OR01,422968.15,265199.27
10015361792,OR01,367980.20,79035.50
10015444945,OR01,395194.05,390889.35
10015454089,OR01,622037.51,158646.08
10015813634,OR01,399001.50,356984.35
10015463472,OR01,405556.30,285224.90
10015471040,OR01,491007.02,119038.50
10015295944,OR01,330323.73,100662.63
10015355930,OR01,487174.85,412510.90
10015389799,OR01,557924.95,105282.20
10015416419,OR01,409837.29,414064.24
10015421229,OR01,251326.25,57149.45
10015459039,OR01,563719.90,173029.20
10015273968,OR01,390947.47,335777.21
10015807927,OR01,457467.82,264309.70
10015304929,OR01,526944.52,218251.00
10015306387,OR01,305953.42,378410.71
10015846220,OR01,448566.26,196403.63
10015400037,OR01,441082.73,289881.53
10015411837,OR01,493063.25,181797.10
10015425373,OR01,407308.78,346704.39
10015450031,OR01,528552.29,403270.27
10015454659,OR01,287811.41,114417.40
10015294346,OR01,508430.55,188976.25
10015302382,OR01,505865.83,348510.28
10015309416,OR01,519359.40,191434.40
10015353025,OR01,355213.30,105795.60
10015352747,OR01,380715.70,388979.75
10015351900,OR01,449972.40,107241.30
10015472407,OR01,546283.95,208395.65
10015384404,OR01,305299.81,382267.32
10015286593,OR01,357993.55,356089.27
10015298338,OR01,243920.24,123411.39
10015297609,OR01,383799.10,391265.40
10015459514,OR01,464957.90,346662.88
10015467984,OR01,402168.30,266464.60
10015476281,OR01,497981.70,103950.40
10015409012,OR01,545849.98,201217.52
10015408734,OR01,329900.65,328790.64
10015428822,OR01,334704.30,390788.90
10015289831,OR01,538519.35,175294.50
10015788888,OR01,342685.38,552996.97
10015437924,OR01,295660.79,187249.17
10015827085,OR01,378374.45,410373.33
10015836254,OR01,533575.50,168177.20
10015810973,OR01,554729.03,282074.26
10015830106,OR01,340021.22,391377.83
10015359198,OR01,423390.81,606740.38
10015293432,OR01,448983.95,333292.15
10015854679,OR01,434604.87,561646.79
10015455455,OR01,368267.60,131560.30
10015454726,OR01,452372.87,385334.10
10015474823,OR01,534904.83,372096.96
10015826635,OR01,536213.52,278364.51
10015476280,OR01,372982.78,414395.85
10015804595,OR01,446514.85,387539.31
10015279917,OR01,305413.80,198649.20
10015726652,OR01,474532.07,172750.20
10015350377,OR01,307750.04,182153.71
10015353707,OR01,436561.60,565827.15
10015410170,OR01,541860.41,237355.45
10015293144,OR01,444712.30,113345.05
10015297203,OR01,529152.80,409350.65
10015300118,OR01,434385.55,282546.90
10015349363,OR01,350169.58,472534.14
10015351865,OR01,180829.40,31745.40
10015425494,OR01,424882.01,571286.87
10015310814,OR01,530522.14,203033.38
10015831061,OR01,380766.87,409868.71
10015807004,OR01,451509.72,344456.40
10015803396,OR01,386118.99,150446.25
10015401698,OR01,251525.92,144350.14
10015303708,OR01,519158.50,167806.20
10015291946,OR01,401810.97,264683.70
10015420907,OR01,215376.43,63399.77
10015426875,OR01,521279.40,176024.25
10015442129,OR01,595215.61,313534.71
10015448097,OR01,567646.96,201762.53
10015461830,OR01,481294.20,154824.60
10015278587,OR01,435625.94,233017.08
10015670873,OR01,506141.98,280409.27
10015305827,OR01,366417.88,469305.60
10015419317,OR01,399520.61,404020.32
10015430567,OR01,552694.65,130329.50
10015276125,OR01,197980.58,232480.54
10015284356,OR01,614939.70,246473.25
10015453693,OR01,541812.40,159486.50
10015458148,OR01,359478.40,100873.00
10015275941,OR01,408522.20,432764.40
10015389439,OR01,384428.85,362335.85
10015296440,OR01,398753.15,197380.22
10015295829,OR01,359659.28,262741.17
10015296558,OR01,454430.35,405193.60
10015303865,OR01,519617.10,356194.84
10015454351,OR01,407745.35,281724.75
10015417025,OR01,482100.34,422991.74
10015416747,OR01,400262.53,90298.96
10015415900,OR01,393234.45,373210.10
10015391732,OR01,473563.55,169653.05
10015848516,OR01,517156.05,147898.86
10015625733,OR01,534912.88,178124.26
10015274582,OR01,362531.97,136220.82
10015273853,OR01,330548.70,378060.60
10015274246,OR01,495492.07,139839.91
10015279485,OR01,355075.03,434356.82
10015280807,OR01,620465.35,135527.00
10015287053,OR01,538056.10,209926.35
10015377255,OR01,508360.17,238096.96
10015326204,OR01,503008.80,130434.90
10015362006,OR01,244728.17,108488.71
10015455003,OR01,543005.41,375371.65
10015380379,OR01,591840.25,185042.85
10015384889,OR01,298195.70,193019.55
10015469950,OR01,570808.76,142414.09
10015272174,OR01,359602.46,181266.52
100051959283,CR02PO,426582.00,488239.00
10015359560,OR01,547452.15,173806.15
10015362458,OR01,553792.99,270100.66
10015855093,OR01,363981.73,280613.08
10015413430,OR01,380910.80,396093.05
10015419065,OR01,506804.10,203346.60
10015463139,OR01,560194.30,98050.05
10015665432,OR01,483044.57,236192.51
10015302474,OR01,344920.03,163718.68
10015326020,OR01,326682.30,188647.15
10015337938,OR01,458549.75,379323.80
10015341780,OR01,291413.70,63714.95
10015274580,OR01,385845.16,189456.64
10015361995,OR01,250554.94,356883.70
10015365117,OR01,553343.60,249416.60
10015368983,OR01,461317.29,172117.78
10015326656,OR01,453686.40,363677.60
10015333946,OR01,424847.00,434733.50
10015269543,OR01,329889.86,186427.55
10015394019,OR01,457831.72,209192.61
10015279371,OR01,545774.39,221785.90
10015299586,OR01,353284.30,422312.15
10015332783,OR01,354492.45,116134.45
10015292521,OR01,540689.20,370249.42
10015819688,OR01,486935.76,168980.86
10015445770,OR01,555843.62,153749.09
10015346303,OR01,486304.25,104777.85
10015354773,OR01,223591.18,124684.31
10015519422,OR01,497150.85,179531.20
10015832808,OR01,548550.71,185475.60
10015463589,OR01,433979.50,275180.85
10015271758,OR01,470846.69,464336.23
10000869847,CR02PO,331640.00,440040.00
10015419587,OR01,529823.15,188744.05
10015418740,OR01,397428.60,223645.05
10015447252,OR01,450983.74,149559.80
10015419203,OR01,304407.00,199439.10
10015423163,OR01,494270.67,215098.46
10015439418,OR01,445162.14,215297.40
10015443378,OR01,447572.97,476169.40
10015455456,OR01,302337.15,201590.10
10015382103,OR01,371523.42,234052.83
10015393903,OR01,403253.89,274715.69
10015399420,OR01,496199.34,154738.27
10015403064,OR01,629612.66,322058.03
10015422432,OR01,623966.25,308753.90
10015414680,OR01,474130.30,249907.90
10015434895,OR01,609151.40,217389.27
10015405945,OR01,341379.68,215149.77
10015309135,OR01,424554.36,606341.86
10015313095,OR01,375581.95,131424.31
10015311970,OR01,548927.10,296212.90
10015311637,OR01,443073.25,106790.40
10015324895,OR01,274184.40,92827.80
10015336973,OR01,405994.30,280112.25
10015345388,OR01,490027.16,380065.86
10015331411,OR01,391510.40,406755.35
10015441747,OR01,346674.21,93408.48
10015450044,OR01,442840.94,537030.73
10015845187,OR01,565692.63,245202.93
10015426355,OR01,527018.75,169173.55
10015314126,OR01,554960.55,156732.95
10015425762,OR01,332721.00,122784.89
10015400042,OR01,416410.45,278880.11
10015405399,OR01,368988.80,90685.80
10015860047,OR01,470232.17,233310.02
10015270186,OR01,315264.20,484688.79
10015314574,OR01,539815.14,266461.02
10015327381,OR01,559379.00,155885.59
10015297585,OR01,480302.75,353389.75
10015304108,OR01,576663.40,157111.80
10015366850,OR01,482338.90,206999.32
10015370026,OR01,368113.45,491704.36
10015382555,OR01,516635.05,103228.20
10015393904,OR01,528986.90,168573.95
10015407124,OR01,636964.60,169751.15
10015406846,OR01,549932.15,185121.65
10015456185,OR01,420257.60,255507.35
10015460567,OR01,496240.43,265460.87
10015829032,OR01,352285.77,304763.35
10015850188,OR01,470113.28,339788.81
10015464709,OR01,321596.40,204450.05
10015472610,OR01,510623.02,389086.03
10015360389,OR01,498728.09,126234.02
10015392006,OR01,333192.20,164584.94
10015278681,OR01,288030.50,61880.25
10015841968,OR01,555068.45,178342.61
10015444860,OR01,535179.72,360167.22
10015334676,OR01,226138.90,63731.00
10015338735,OR01,494968.30,367309.40
10015342695,OR01,396550.77,321241.88
10015341966,OR01,426407.60,534232.70
10015456719,OR01,533671.40,184542.20
10015292381,OR01,329117.09,215443.82
10015333609,OR01,578952.60,153843.10
10015406509,OR01,392705.85,373193.45
10015419767,OR01,388752.40,349161.65
10015322596,OR01,342186.75,408451.50
10015322145,OR01,290779.90,66513.00
10015347148,OR01,594039.10,254792.30
10015358948,OR01,493102.70,418417.90
10015375093,OR01,437012.60,435090.95
10015378874,OR01,384599.45,350017.50
10015270188,OR01,402767.50,278458.40
10015273851,OR01,505365.41,250005.09
10015298403,OR01,498252.40,207441.50
10015310066,OR01,430772.64,118781.53
10015317906,OR01,270544.94,280879.08
10015333944,OR01,418446.50,285077.90
10015339128,OR01,325290.78,179312.17
10015343088,OR01,331585.05,391479.85
10015387341,OR01,534168.00,180277.60
10015387008,OR01,508621.80,221100.35
10015269839,OR01,510050.00,181387.70
10015269721,OR01,272517.92,203317.00
10015475034,OR01,391739.67,108305.66
10015285781,OR01,312262.92,87391.87
10015285899,OR01,417402.92,114772.12
10015289840,OR01,433716.00,286438.13
10015467981,OR01,480487.65,160850.52
10015268768,OR01,368887.90,89845.00
10015421638,OR01,333794.65,162386.10
10015446974,OR01,432109.35,411180.05
10015835559,OR01,544199.21,262678.97
10015431182,OR01,334504.85,393855.82
10015435692,OR01,509429.55,170532.00
10015435359,OR01,301445.75,200887.65
10015435241,OR01,410694.26,345059.07
10015439300,OR01,518787.62,137482.29
10015442982,OR01,407936.30,108888.55
10015327383,OR01,377401.25,401059.35
10015402785,OR01,370993.15,183787.30
10015419318,OR01,372122.21,136207.20
10015442646,OR01,332723.45,161609.70
10015448163,OR01,485107.50,241510.95
10015417573,OR01,236225.28,376242.35
10015467982,OR01,424471.27,547381.77
10015743322,OR01,249130.30,57957.37
10023598430,CR02PO,549514.00,185829.00
10015279034,OR01,339183.67,228493.48
10015400877,OR01,541398.02,191155.28
10015309798,OR01,334204.00,397659.35
10015309347,OR01,475339.70,399310.90
10015396639,OR01,431078.83,314725.94
10015670874,OR01,535879.30,184840.04
10015438202,OR01,485319.66,195119.00
10015442162,OR01,380469.36,148500.29
10015450181,OR01,303663.54,374409.51
10015306104,OR01,314845.37,479175.62
10015321864,OR01,185670.80,212897.93
10015329417,OR01,392747.80,405030.80
10015423278,OR01,514845.02,172350.27
10015292703,OR01,518032.65,114780.33
10015298671,OR01,366253.30,265460.30
10015464620,OR01,443645.95,395640.35
10015471910,OR01,198902.17,61568.95
10015471159,OR01,474234.35,261858.45
10015475218,OR01,197745.36,71850.73
10015298519,OR01,446981.55,130272.15
10015435356,OR01,416351.95,188410.70
10015434627,OR01,424227.60,430546.20
100031161752,CR02PO,476130.00,239739.00
10015303712,OR01,652338.50,308098.10
10015309680,OR01,454775.75,360457.75
10015477824,OR01,263646.65,272517.78
10015278392,OR01,290850.10,64940.90
10015402787,OR01,394549.03,206312.28
10015414865,OR01,181941.65,44808.55
10015431299,OR01,308214.23,87191.48
10015435240,OR01,382127.60,278286.70
10015442530,OR01,329145.75,137368.75
10015624962,OR01,515214.28,430303.17
10015624511,OR01,400394.01,278532.16
10015321751,OR01,333082.20,381162.35
10015443260,OR01,569613.16,247577.86
10015379590,OR01,359506.60,406081.25
10015387276,OR01,445840.50,130270.95
10015394115,OR01,534036.65,155131.50
10015394566,OR01,349525.60,366077.93
10015284660,OR01,458531.31,82194.68
10015848494,OR01,378257.68,433409.92
10015372016,OR01,422178.67,275552.73
10015272063,OR01,426885.60,478876.00
10015279903,OR01,525946.40,180848.50
10015605427,OR01,542836.48,182758.67
10015310067,OR01,511446.20,183473.45
10015379774,OR01,575673.60,152107.55
10015475100,OR01,429610.95,555743.20
10015377148,OR01,379946.85,245406.55
10015469617,OR01,464972.98,167054.49
10015473577,OR01,549273.80,178520.10
10015476907,OR01,413123.40,421437.60
10015268665,OR01,272995.05,197180.15
10015275955,OR01,525291.52,285471.44
10015285099,OR01,418912.25,185450.05
10015438516,OR01,434712.60,571786.60
10015355168,OR01,436873.76,433740.87
10015358949,OR01,351632.96,557753.69
10015433286,OR01,465860.33,366940.60
10015276788,OR01,405743.70,300258.80
10015446705,OR01,504531.35,488611.85
10015358764,OR01,386294.58,228496.94
10015358313,OR01,250373.57,132183.45
10015594357,OR01,422283.76,437421.52
10015369960,OR01,607277.50,298727.55
10015674935,OR01,529964.47,171998.93
10015321245,OR01,340706.49,366133.40
10015322597,OR01,563954.60,324309.70
10015792284,OR01,351904.51,191564.73
10015287390,OR01,392001.94,231211.87
10015285932,OR01,307581.03,343523.11
10015333179,OR01,525916.20,187385.55
10015337689,OR01,372649.46,129115.62
10015336674,OR01,517844.20,184743.75
10015445674,OR01,442294.00,541264.20
10015453242,OR01,555464.90,114655.30
10015276337,OR01,433934.52,210244.21
10015471158,OR01,355111.30,177483.50
10015447941,OR01,418875.70,594557.40
10015307924,OR01,566459.43,207823.18
10015300084,OR01,497287.46,144600.45
10015864103,OR01,437017.94,478170.02
10015396638,OR01,479831.75,239892.10
10015408733,OR01,338998.25,247249.61
10015824242,OR01,399313.09,284528.16
10015841989,OR01,462961.54,150529.67
10015274249,OR01,533870.50,168609.10
10015472410,OR01,512334.23,187007.77
10015624309,OR01,510776.17,430393.74
10015828687,OR01,457952.77,454966.47
10015824694,OR01,328734.04,196840.35
10015397122,OR01,472023.17,449410.10
10015412566,OR01,616055.87,234443.15
10015578532,OR01,365251.72,179644.55
10015293617,OR01,429628.67,257188.01
10015314460,OR01,415108.00,273335.08
10015824695,OR01,333613.15,442527.50
10015311800,OR01,474248.41,219415.98
10015460609,OR01,556948.47,111184.38
10015474596,OR01,225333.69,102590.72
10015813715,OR01,336246.41,448409.93
10015340599,OR01,611269.56,268178.35
10015344540,OR01,419895.20,564185.40
10015372774,OR01,379195.10,400842.75
10015346699,OR01,384895.01,208025.09
10015346581,OR01,390304.60,346521.40
10015349911,OR01,439530.35,410585.65
10015353538,OR01,452844.95,207017.65
10015357930,OR01,421873.00,301484.55
10015421252,OR01,269279.23,46876.08
10015404710,OR01,392039.25,87260.75
10015392725,OR01,336094.15,416904.30
10015399089,OR01,532327.80,342525.65
10015398242,OR01,439451.20,565032.70
10015799740,OR01,408969.46,376170.62
10015364899,OR01,493519.20,427871.90
10015392457,OR01,528920.85,270508.32
10015847485,OR01,438327.27,399994.22
10015833864,OR01,540027.60,306219.19
10015451817,OR01,426784.31,161528.87
10015326657,OR01,412687.35,290982.10
10015341034,OR01,494429.04,343167.44
10015479611,OR01,536555.85,180727.20
10015278641,OR01,324369.57,90305.27
10015471492,OR01,331431.35,443205.25
10015302496,OR01,578414.85,166547.50
10015327048,OR01,531444.75,105371.75
10015430450,OR01,653233.40,290990.30
10015434960,OR01,599082.34,204048.93
10015447885,OR01,378020.46,283315.46
10015305288,OR01,475216.48,270187.53
10015281172,OR01,540838.75,192860.55
10015367246,OR01,460874.40,98532.00
10015390574,OR01,563313.20,265641.35
10015399421,OR01,380302.70,161271.94
10015403065,OR01,629520.74,287244.85
10015410355,OR01,563155.03,110991.32
10015415594,OR01,327230.58,125798.91
10015456184,OR01,477583.79,220393.21
10015449768,OR01,416637.31,119885.81
10015448921,OR01,539233.65,290924.83
10015837169,OR01,532644.03,191279.69
10015843612,OR01,388849.35,344736.86
10015373808,OR01,443500.60,198687.87
10015454727,OR01,251922.87,125271.96
10015480747,OR01,380840.39,422430.33
10015357491,OR01,422643.30,300533.35
10015383709,OR01,570349.10,158568.15
10015389677,OR01,541548.40,111213.00
10015388948,OR01,517533.28,249030.87
10015396967,OR01,413211.36,323279.05
10015825812,OR01,415085.74,409798.38
10015818555,OR01,419756.05,560423.26
10015436959,OR01,531732.95,173102.10
10015436841,OR01,592170.35,343049.45
10015452546,OR01,306721.60,189864.05
10015339464,OR01,434296.35,419593.30
10015341515,OR01,175729.70,28237.10
10015345995,OR01,563271.21,315345.90
10015427167,OR01,405159.35,291011.20
10015426320,OR01,490142.03,199675.98
10015413561,OR01,567757.72,340244.16
10015324930,OR01,487298.45,289864.50
10015326055,OR01,379144.63,418747.71
10015329836,OR01,573264.10,108987.20
10015419654,OR01,523993.05,162237.75
10015422885,OR01,328917.90,392265.00
10015455005,OR01,624966.70,243059.90
10015370025,OR01,566868.50,143468.20
10015396090,OR01,447342.82,87209.97
10015401606,OR01,230682.51,84165.41
10015415142,OR01,535241.10,177288.10
10015419652,OR01,575837.45,167565.05
10015421703,OR01,230150.40,326798.15
10015426942,OR01,531430.05,190225.50
10015430118,OR01,517904.10,299760.60
10015419586,OR01,524643.10,194280.60
10015818228,OR01,393369.81,394188.24
10015304347,OR01,377203.54,509970.78
10015308857,OR01,470241.77,107703.17
10015316425,OR01,527337.90,196457.70
10015323715,OR01,494611.91,233602.15
10015336319,OR01,437149.30,145435.40
10015384983,OR01,270010.76,147460.35
10015392101,OR01,483451.80,306807.84
10015337046,OR01,433220.75,383881.30
10015829149,OR01,639398.05,258080.26
10015828272,OR01,381319.35,400186.45
10015822015,OR01,274793.89,195990.57
10015313130,OR01,380126.93,318249.71
10015312519,OR01,470681.25,109359.25
10015317758,OR01,392753.32,314412.33
10015426158,OR01,548566.30,171821.00
10015404101,OR01,484459.46,104725.42
10015860498,OR01,509265.21,178908.40
10015429223,OR01,410833.50,91586.55
10015320753,OR01,545968.05,164467.05
10015828688,OR01,332079.93,432913.41
10015281420,OR01,364267.35,175970.15
10015404876,OR01,495297.24,218118.84
10015408935,OR01,513413.30,310282.90
10015412895,OR01,533792.40,170005.80
10015413173,OR01,408635.70,109245.30
10015420220,OR01,431296.20,434069.80
10015425577,OR01,583126.15,264712.00
10015424848,OR01,484384.20,230903.84
10015428907,OR01,392558.58,353289.44
10015438384,OR01,346726.61,125891.12
10015324240,OR01,404217.75,394708.50
10015330801,OR01,502801.60,425906.80
10015803867,OR01,458775.35,379535.98
10015297427,OR01,390218.70,286091.45
10015433183,OR01,384627.30,392531.85
10015431725,OR01,386601.20,298321.30
10015413679,OR01,509758.95,223195.45
10015347483,OR01,559074.93,274037.10
10015359561,OR01,507791.21,224541.03
10015370027,OR01,583584.37,177512.46
10015382105,OR01,230328.26,389049.76
10015381827,OR01,234323.18,78342.44
10015399873,OR01,438566.96,274428.46
10015402788,OR01,389825.61,237024.76
10015407125,OR01,594769.49,187527.39
10015806896,OR01,462951.18,404018.33
10015602777,OR01,383442.42,112714.69
10015670174,OR01,383122.91,219326.53
10015859762,OR01,405752.61,617576.64
10015331733,OR01,301855.65,81450.15
10015446998,OR01,401187.65,279205.55
10015372740,OR01,497062.12,153532.56
10015297070,OR01,531561.85,196559.15
10015441107,OR01,406356.45,279872.20
10015273402,OR01,503959.50,194122.50
10015376538,OR01,539473.35,171987.65
10015342426,OR01,545019.58,201339.97
10015343155,OR01,358955.52,318503.13
10015346936,OR01,430952.58,510127.28
10015355233,OR01,441547.96,157538.21
10015362523,OR01,376960.39,223541.10
10015389331,OR01,611623.23,301930.82
10015380439,OR01,543437.64,156815.59
10015717963,OR01,340124.85,555820.84
10015270912,OR01,494077.80,164846.40
10015268861,OR01,406801.85,288627.65
10015283721,OR01,512968.30,234396.50
10009707143,CR02PO,355820.00,380940.00
10015340148,OR01,441284.00,355437.75
10015352677,OR01,357625.93,218917.79
10015351948,OR01,357595.60,175134.00
10015360245,OR01,476170.18,301198.61
10015365484,OR01,477578.42,179072.96
10015369543,OR01,373462.95,162120.15
10015339291,OR01,340740.20,387828.40
10015341009,OR01,347002.45,99298.08
10015346248,OR01,497849.65,150094.60
10015352809,OR01,445769.35,120142.85
10015354267,OR01,318693.34,221303.32
10015360710,OR01,496302.01,238232.79
10015366345,OR01,331417.10,385731.75
10015803752,OR01,438498.04,387722.87
10015745944,OR01,341165.00,367037.04
10015413125,OR01,408223.40,284432.70
10015419093,OR01,384941.00,224603.60
10015303879,OR01,578992.55,176107.22
10015388911,OR01,392457.40,173559.15
10015406091,OR01,381801.50,187456.30
10015467016,OR01,522027.80,167063.40
10015458601,OR01,351929.77,414350.89
10015658713,OR01,529655.49,105229.64
10015815193,OR01,558408.61,139159.85
10015446192,OR01,526020.80,186248.45
10015432752,OR01,570702.45,183758.80
10015450215,OR01,555559.59,190429.19
10015316706,OR01,481035.21,204275.42
10015321395,OR01,443461.69,342098.79
10015320666,OR01,404348.76,601770.06
10015325003,OR01,483571.26,329119.85
10015333473,OR01,505024.95,223305.25
10015307171,OR01,531606.70,176215.07
10015314128,OR01,401115.05,291022.60
10015322147,OR01,356770.40,222902.64
10015459966,OR01,268649.45,201013.01
10015466805,OR01,632302.71,142109.22
10015349898,OR01,433658.79,87094.17
10015358195,OR01,285702.39,188790.58
10015357466,OR01,519752.95,136225.40
10015460114,OR01,501068.25,159014.30
10015466082,OR01,436738.95,286859.95
10015471914,OR01,278159.00,381189.85
10015425854,OR01,437771.60,496465.80
10015683178,OR01,426773.39,542351.40
10015275819,OR01,412250.05,434040.65
10015852478,OR01,458569.62,131746.63
10015479384,OR01,535534.05,166020.90
10015372777,OR01,347887.77,241230.35
10015371930,OR01,243798.82,353136.99
10015823514,OR01,497306.05,105898.62
10015343929,OR01,396852.14,229598.92
10015352226,OR01,199882.87,51703.30
10015333774,OR01,519338.50,267284.50
10015358326,OR01,287365.60,70337.25
10015405890,OR01,450767.50,456880.71
10015359678,OR01,587337.75,284240.65
10015359227,OR01,429403.75,453807.80
10015361729,OR01,360030.75,170052.15
10015451925,OR01,559673.05,100389.90
10015285085,OR01,252188.50,202380.10
10015418336,OR01,402960.93,426367.53
10015326138,OR01,516748.85,439581.64
10015342176,OR01,417384.55,589693.21
10015353525,OR01,449076.03,389089.75
10015359042,OR01,388164.60,407931.70
10015594690,OR01,459560.31,101190.40
10015282266,OR01,456863.65,101073.20
10015286776,OR01,306755.04,499121.76
10015361544,OR01,242063.02,241716.19
10015374351,OR01,340840.16,164426.09
10015320516,OR01,526304.80,137716.90
10015636080,OR01,527684.84,194188.07
10015273052,OR01,361022.40,346978.70
10015361044,OR01,355404.62,198521.71
10015360315,OR01,393917.35,286579.30
10015331603,OR01,288087.20,68135.65
10015336509,OR01,632226.26,256052.88
10015831532,OR01,419461.33,612803.17
10015425673,OR01,416707.66,558908.89
10015433692,OR01,474764.60,263681.45
10015367247,OR01,521446.60,175619.65
10015374870,OR01,172283.53,45873.81
10015415144,OR01,197887.92,211119.41
10015830051,OR01,485866.30,105440.20
10015446880,OR01,543450.85,197486.10
10015421698,OR01,394573.52,216488.93
10015393684,OR01,558026.55,196399.39
10015393233,OR01,534413.20,177142.20
10015405216,OR01,330906.12,264743.19
10015391728,OR01,343904.61,163323.90
10015842697,OR01,396194.66,222873.78
10015444527,OR01,435067.15,370613.55
10015353563,OR01,371051.40,411724.90
10015358469,OR01,260939.05,187616.65
10015573661,OR01,351105.16,240018.61
10015433063,OR01,427950.65,427879.95
10015827862,OR01,433312.90,277353.32
10015416044,OR01,590526.55,257852.90
10015364307,OR01,439594.82,369429.33
10015288429,OR01,281039.68,60476.53
10015337061,OR01,351411.40,421835.80
10015280626,OR01,652952.95,308108.40
10015286594,OR01,314678.55,378144.64
10015297943,OR01,181551.56,232430.11
10015319549,OR01,464614.35,304392.95
10015326839,OR01,290918.88,69375.49
10015327117,OR01,591312.30,185976.65
10015330230,OR01,392445.85,394240.45
10015433663,OR01,391087.76,322980.76
10015372479,OR01,425546.70,566155.15
100071359392,CR02PO,420046.00,288915.00
10015319548,OR01,543814.65,101352.40
10015322210,OR01,310216.58,279452.83
10015294345,OR01,529249.40,171615.55
10015385667,OR01,246506.96,344769.30
10015389726,OR01,485719.60,194074.00
10015393686,OR01,448837.73,443603.56
10015393235,OR01,360960.31,124939.44
10015392665,OR01,351837.25,422039.85
10015415461,OR01,283928.85,380781.85
10015463341,OR01,546736.90,165050.35
10015341456,OR01,236907.15,94722.66
10015468090,OR01,391822.27,279768.39
10015466632,OR01,510104.55,189162.25
10015329257,OR01,407181.13,305622.56
10015316424,OR01,367533.47,368429.05
10015733754,OR01,502899.90,102099.75
10015447419,OR01,601121.95,141692.65
10015426121,OR01,358029.25,405791.50
10015458414,OR01,386402.20,384174.65
10015457966,OR01,344216.19,237343.45
10015461475,OR01,199079.92,41268.52
10015465534,OR01,287027.62,79373.83
10015377111,OR01,537058.40,190055.45
10015381071,OR01,235575.88,241769.56
10015385130,OR01,416003.81,113184.29
10015392871,OR01,354493.30,341585.03
10015396930,OR01,432176.25,421163.35
10015400574,OR01,477243.26,181730.70
10015411923,OR01,250237.80,83109.70
10015412652,OR01,445468.94,505684.29
10015412201,OR01,424959.50,378456.56
10015466738,OR01,307538.18,225728.98
10015470580,OR01,437545.61,212993.05
10015459448,OR01,451035.30,167564.85
10015462679,OR01,585833.70,134695.30
10015438173,OR01,384167.69,84284.73
10015445463,OR01,367852.30,403354.25
10015405365,OR01,259163.32,187675.48
10015412655,OR01,584946.97,223282.06
10015437991,OR01,304437.85,536265.54
10015437658,OR01,266446.00,197504.88
10015445677,OR01,605220.11,294784.09
100100502580,CR02PO,285082.15,192523.03
10015434628,OR01,392223.40,593223.90
10015451395,OR01,400173.70,276669.60
10015341041,OR01,355625.95,422715.44
10015473306,OR01,399148.16,551495.31
10015463024,OR01,413714.90,97587.00
10015470314,OR01,483266.63,306736.89
10015474824,OR01,472372.00,176555.25
10015458063,OR01,385470.05,239734.21
10015469863,OR01,641948.54,318532.80
10015473039,OR01,436151.11,341285.25
10015822614,OR01,401330.00,298518.27
10015419136,OR01,307738.70,192459.10
10015423096,OR01,429336.54,358397.29
10015268411,OR01,405230.25,516267.60
10015272371,OR01,381119.77,85603.52
10015280057,OR01,389457.90,372898.05
10015310909,OR01,539699.70,177477.15
10015313096,OR01,503835.32,188039.67
10015458750,OR01,386191.45,160166.55
10015290155,OR01,330944.45,356840.60
10015374403,OR01,506465.80,427414.05
10015388390,OR01,442733.18,196174.86
10015806935,OR01,194094.13,214970.75
10015355050,OR01,245685.95,114228.03
10015385131,OR01,464664.74,391672.73
10015387384,OR01,536381.85,185449.00
10015348198,OR01,461808.00,455745.40
10015778842,OR01,412001.50,296457.49
10015306761,OR01,460836.14,398124.30
10015306428,OR01,355570.55,356962.74
10015323195,OR01,376933.10,189641.00
10015472803,OR01,515014.05,103325.15
10015478438,OR01,553205.30,156488.00
10015273720,OR01,462990.80,469841.62
10015294213,OR01,451234.55,205460.05
10015313716,OR01,457165.65,92111.75
10015338601,OR01,446504.62,169738.58
10015342561,OR01,402219.51,380768.44
10015308406,OR01,435257.00,334373.30
10015312366,OR01,372925.98,267142.31
10015343812,OR01,521510.35,105401.00
10015331413,OR01,317321.22,121954.82
10015337381,OR01,560023.59,226418.82
10015392219,OR01,352918.45,387097.35
10015446986,OR01,417724.24,326574.69
10015425626,OR01,429030.85,455692.70
10015433645,OR01,541088.60,101418.00
10015439162,OR01,547441.65,211664.00
10015397025,OR01,525589.95,151513.85
10015396747,OR01,502220.90,456898.72
10015397476,OR01,464026.45,152991.75
10015478900,OR01,354436.27,145458.42
10015842519,OR01,484060.20,193654.70
100050850385,CR02PO,438905.74,398042.27
10015397245,OR01,621903.40,137041.75
10015273336,OR01,364410.27,329483.06
10015326270,OR01,347574.78,210250.09
10015278758,OR01,487643.93,364142.74
10015421144,OR01,450550.31,194393.47
10015438579,OR01,330368.13,263829.92
10015378411,OR01,317309.17,178348.01
10015337525,OR01,521221.55,178740.00
10015419030,OR01,530261.20,385447.23
10015796562,OR01,510981.08,197287.98
10015413501,OR01,631126.13,148893.98
10015319538,OR01,381304.90,329872.14
10015329234,OR01,479119.10,169602.00
10015340033,OR01,444996.76,241885.36
10015344994,OR01,431985.90,296862.70
10015292271,OR01,458877.05,335867.80
10015337179,OR01,610812.00,301102.14
10015343622,OR01,617993.91,291555.43
10015282084,OR01,359404.40,175262.70
